split,pair_id,group,test_img,temp_img,anno_file,classes
val,group00041_00041189,group00041,group00041/00041/00041189_test.jpg,group00041/00041/00041189_temp.jpg,group00041/00041_not/00041189.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
val,group12100_12100138,group12100,group12100/12100/12100138_test.jpg,group12100/12100/12100138_temp.jpg,group12100/12100_not/12100138.txt,open_circuit;mouse_bite;spurious_copper;pin_hole
val,group20085_20085170,group20085,group20085/20085/20085170_test.jpg,group20085/20085/20085170_temp.jpg,group20085/20085_not/20085170.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
val,group00041_00041013,group00041,group00041/00041/00041013_test.jpg,group00041/00041/00041013_temp.jpg,group00041/00041_not/00041013.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
val,group20085_20085224,group20085,group20085/20085/20085224_test.jpg,group20085/20085/20085224_temp.jpg,group20085/20085_not/20085224.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
val,group92000_92000056,group92000,group92000/92000/92000056_test.jpg,group92000/92000/92000056_temp.jpg,group92000/92000_not/92000056.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
val,group50600_50600029,group50600,group50600/50600/50600029_test.jpg,group50600/50600/50600029_temp.jpg,group50600/50600_not/50600029.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
val,group44000_44000025,group44000,group44000/44000/44000025_test.jpg,group44000/44000/44000025_temp.jpg,group44000/44000_not/44000025.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
val,group00041_00041191,group00041,group00041/00041/00041191_test.jpg,group00041/00041/00041191_temp.jpg,group00041/00041_not/00041191.txt,open_circuit;mouse_bite;pin_hole
val,group00041_00041065,group00041,group00041/00041/00041065_test.jpg,group00041/00041/00041065_temp.jpg,group00041/00041_not/00041065.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
val,group44000_44000110,group44000,group44000/44000/44000110_test.jpg,group44000/44000/44000110_temp.jpg,group44000/44000_not/44000110.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
val,group12100_12100050,group12100,group12100/12100/12100050_test.jpg,group12100/12100/12100050_temp.jpg,group12100/12100_not/12100050.txt,open_circuit;mouse_bite;spur;pin_hole
val,group13000_13000022,group13000,group13000/13000/13000022_test.jpg,group13000/13000/13000022_temp.jpg,group13000/13000_not/13000022.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
val,group00041_00041051,group00041,group00041/00041/00041051_test.jpg,group00041/00041/00041051_temp.jpg,group00041/00041_not/00041051.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
val,group12000_12000119,group12000,group12000/12000/12000119_test.jpg,group12000/12000/12000119_temp.jpg,group12000/12000_not/12000119.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
val,group90100_90100003,group90100,group90100/90100/90100003_test.jpg,group90100/90100/90100003_temp.jpg,group90100/90100_not/90100003.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group90100_90100078,group90100,group90100/90100/90100078_test.jpg,group90100/90100/90100078_temp.jpg,group90100/90100_not/90100078.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
test,group77000_77000096,group77000,group77000/77000/77000096_test.jpg,group77000/77000/77000096_temp.jpg,group77000/77000_not/77000096.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
test,group00041_00041029,group00041,group00041/00041/00041029_test.jpg,group00041/00041/00041029_temp.jpg,group00041/00041_not/00041029.txt,mouse_bite;spurious_copper;pin_hole
test,group77000_77000062,group77000,group77000/77000/77000062_test.jpg,group77000/77000/77000062_temp.jpg,group77000/77000_not/77000062.txt,short_circuit;mouse_bite;spur;pin_hole
test,group44000_44000067,group44000,group44000/44000/44000067_test.jpg,group44000/44000/44000067_temp.jpg,group44000/44000_not/44000067.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
test,group12000_12000068,group12000,group12000/12000/12000068_test.jpg,group12000/12000/12000068_temp.jpg,group12000/12000_not/12000068.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
test,group13000_13000080,group13000,group13000/13000/13000080_test.jpg,group13000/13000/13000080_temp.jpg,group13000/13000_not/13000080.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
test,group92000_92000041,group92000,group92000/92000/92000041_test.jpg,group92000/92000/92000041_temp.jpg,group92000/92000_not/92000041.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
test,group20085_20085076,group20085,group20085/20085/20085076_test.jpg,group20085/20085/20085076_temp.jpg,group20085/20085_not/20085076.txt,open_circuit;short_circuit;mouse_bite;spur
test,group92000_92000010,group92000,group92000/92000/92000010_test.jpg,group92000/92000/92000010_temp.jpg,group92000/92000_not/92000010.txt,open_circuit;short_circuit;mouse_bite;spur
test,group20085_20085267,group20085,group20085/20085/20085267_test.jpg,group20085/20085/20085267_temp.jpg,group20085/20085_not/20085267.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
test,group77000_77000103,group77000,group77000/77000/77000103_test.jpg,group77000/77000/77000103_temp.jpg,group77000/77000_not/77000103.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
test,group77000_77000042,group77000,group77000/77000/77000042_test.jpg,group77000/77000/77000042_temp.jpg,group77000/77000_not/77000042.txt,open_circuit;mouse_bite;spurious_copper;pin_hole
test,group12300_12300134,group12300,group12300/12300/12300134_test.jpg,group12300/12300/12300134_temp.jpg,group12300/12300_not/12300134.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
test,group12300_12300247,group12300,group12300/12300/12300247_test.jpg,group12300/12300/12300247_temp.jpg,group12300/12300_not/12300247.txt,open_circuit;short_circuit;spurious_copper;pin_hole
test,group12300_12300126,group12300,group12300/12300/12300126_test.jpg,group12300/12300/12300126_temp.jpg,group12300/12300_not/12300126.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
test,group50600_50600016,group50600,group50600/50600/50600016_test.jpg,group50600/50600/50600016_temp.jpg,group50600/50600_not/50600016.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
test,group00041_00041156,group00041,group00041/00041/00041156_test.jpg,group00041/00041/00041156_temp.jpg,group00041/00041_not/00041156.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group77000_77000002,group77000,group77000/77000/77000002_test.jpg,group77000/77000/77000002_temp.jpg,group77000/77000_not/77000002.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
test,group13000_13000074,group13000,group13000/13000/13000074_test.jpg,group13000/13000/13000074_temp.jpg,group13000/13000_not/13000074.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group20085_20085286,group20085,group20085/20085/20085286_test.jpg,group20085/20085/20085286_temp.jpg,group20085/20085_not/20085286.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
test,group20085_20085035,group20085,group20085/20085/20085035_test.jpg,group20085/20085/20085035_temp.jpg,group20085/20085_not/20085035.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group13000_13000162,group13000,group13000/13000/13000162_test.jpg,group13000/13000/13000162_temp.jpg,group13000/13000_not/13000162.txt,open_circuit;short_circuit;mouse_bite;spur
test,group13000_13000017,group13000,group13000/13000/13000017_test.jpg,group13000/13000/13000017_temp.jpg,group13000/13000_not/13000017.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group92000_92000040,group92000,group92000/92000/92000040_test.jpg,group92000/92000/92000040_temp.jpg,group92000/92000_not/92000040.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
test,group20085_20085165,group20085,group20085/20085/20085165_test.jpg,group20085/20085/20085165_temp.jpg,group20085/20085_not/20085165.txt,mouse_bite;spur;spurious_copper
test,group12100_12100030,group12100,group12100/12100/12100030_test.jpg,group12100/12100/12100030_temp.jpg,group12100/12100_not/12100030.txt,open_circuit;mouse_bite;spurious_copper;pin_hole
test,group20085_20085276,group20085,group20085/20085/20085276_test.jpg,group20085/20085/20085276_temp.jpg,group20085/20085_not/20085276.txt,short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group00041_00041162,group00041,group00041/00041/00041162_test.jpg,group00041/00041/00041162_temp.jpg,group00041/00041_not/00041162.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group50600_50600057,group50600,group50600/50600/50600057_test.jpg,group50600/50600/50600057_temp.jpg,group50600/50600_not/50600057.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
test,group20085_20085218,group20085,group20085/20085/20085218_test.jpg,group20085/20085/20085218_temp.jpg,group20085/20085_not/20085218.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group12300_12300222,group12300,group12300/12300/12300222_test.jpg,group12300/12300/12300222_temp.jpg,group12300/12300_not/12300222.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
test,group12100_12100144,group12100,group12100/12100/12100144_test.jpg,group12100/12100/12100144_temp.jpg,group12100/12100_not/12100144.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group44000_44000047,group44000,group44000/44000/44000047_test.jpg,group44000/44000/44000047_temp.jpg,group44000/44000_not/44000047.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group20085_20085125,group20085,group20085/20085/20085125_test.jpg,group20085/20085/20085125_temp.jpg,group20085/20085_not/20085125.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
test,group77000_77000001,group77000,group77000/77000/77000001_test.jpg,group77000/77000/77000001_temp.jpg,group77000/77000_not/77000001.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group44000_44000058,group44000,group44000/44000/44000058_test.jpg,group44000/44000/44000058_temp.jpg,group44000/44000_not/44000058.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
test,group12300_12300245,group12300,group12300/12300/12300245_test.jpg,group12300/12300/12300245_temp.jpg,group12300/12300_not/12300245.txt,open_circuit;mouse_bite;spur;pin_hole
test,group00041_00041180,group00041,group00041/00041/00041180_test.jpg,group00041/00041/00041180_temp.jpg,group00041/00041_not/00041180.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group00041_00041109,group00041,group00041/00041/00041109_test.jpg,group00041/00041/00041109_temp.jpg,group00041/00041_not/00041109.txt,mouse_bite;spur;spurious_copper;pin_hole
test,group44000_44000038,group44000,group44000/44000/44000038_test.jpg,group44000/44000/44000038_temp.jpg,group44000/44000_not/44000038.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group20085_20085219,group20085,group20085/20085/20085219_test.jpg,group20085/20085/20085219_temp.jpg,group20085/20085_not/20085219.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group00041_00041151,group00041,group00041/00041/00041151_test.jpg,group00041/00041/00041151_temp.jpg,group00041/00041_not/00041151.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
test,group13000_13000027,group13000,group13000/13000/13000027_test.jpg,group13000/13000/13000027_temp.jpg,group13000/13000_not/13000027.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group00041_00041199,group00041,group00041/00041/00041199_test.jpg,group00041/00041/00041199_temp.jpg,group00041/00041_not/00041199.txt,open_circuit;mouse_bite;spurious_copper;pin_hole
test,group92000_92000100,group92000,group92000/92000/92000100_test.jpg,group92000/92000/92000100_temp.jpg,group92000/92000_not/92000100.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
test,group12300_12300133,group12300,group12300/12300/12300133_test.jpg,group12300/12300/12300133_temp.jpg,group12300/12300_not/12300133.txt,open_circuit;short_circuit;mouse_bite;spur
test,group20085_20085091,group20085,group20085/20085/20085091_test.jpg,group20085/20085/20085091_temp.jpg,group20085/20085_not/20085091.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
test,group13000_13000007,group13000,group13000/13000/13000007_test.jpg,group13000/13000/13000007_temp.jpg,group13000/13000_not/13000007.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group50600_50600039,group50600,group50600/50600/50600039_test.jpg,group50600/50600/50600039_temp.jpg,group50600/50600_not/50600039.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
test,group20085_20085130,group20085,group20085/20085/20085130_test.jpg,group20085/20085/20085130_temp.jpg,group20085/20085_not/20085130.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group12100_12100005,group12100,group12100/12100/12100005_test.jpg,group12100/12100/12100005_temp.jpg,group12100/12100_not/12100005.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group20085_20085143,group20085,group20085/20085/20085143_test.jpg,group20085/20085/20085143_temp.jpg,group20085/20085_not/20085143.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group13000_13000155,group13000,group13000/13000/13000155_test.jpg,group13000/13000/13000155_temp.jpg,group13000/13000_not/13000155.txt,open_circuit;spur;spurious_copper;pin_hole
test,group13000_13000048,group13000,group13000/13000/13000048_test.jpg,group13000/13000/13000048_temp.jpg,group13000/13000_not/13000048.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group00041_00041173,group00041,group00041/00041/00041173_test.jpg,group00041/00041/00041173_temp.jpg,group00041/00041_not/00041173.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
test,group20085_20085120,group20085,group20085/20085/20085120_test.jpg,group20085/20085/20085120_temp.jpg,group20085/20085_not/20085120.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group44000_44000085,group44000,group44000/44000/44000085_test.jpg,group44000/44000/44000085_temp.jpg,group44000/44000_not/44000085.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group13000_13000212,group13000,group13000/13000/13000212_test.jpg,group13000/13000/13000212_temp.jpg,group13000/13000_not/13000212.txt,mouse_bite;spur;spurious_copper;pin_hole
test,group20085_20085310,group20085,group20085/20085/20085310_test.jpg,group20085/20085/20085310_temp.jpg,group20085/20085_not/20085310.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
test,group13000_13000142,group13000,group13000/13000/13000142_test.jpg,group13000/13000/13000142_temp.jpg,group13000/13000_not/13000142.txt,mouse_bite;spur;spurious_copper;pin_hole
test,group20085_20085109,group20085,group20085/20085/20085109_test.jpg,group20085/20085/20085109_temp.jpg,group20085/20085_not/20085109.txt,open_circuit;short_circuit;spur
test,group12100_12100058,group12100,group12100/12100/12100058_test.jpg,group12100/12100/12100058_temp.jpg,group12100/12100_not/12100058.txt,open_circuit;mouse_bite;spur;pin_hole
test,group20085_20085158,group20085,group20085/20085/20085158_test.jpg,group20085/20085/20085158_temp.jpg,group20085/20085_not/20085158.txt,mouse_bite;spurious_copper
test,group13000_13000082,group13000,group13000/13000/13000082_test.jpg,group13000/13000/13000082_temp.jpg,group13000/13000_not/13000082.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
test,group13000_13000151,group13000,group13000/13000/13000151_test.jpg,group13000/13000/13000151_temp.jpg,group13000/13000_not/13000151.txt,short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group77000_77000017,group77000,group77000/77000/77000017_test.jpg,group77000/77000/77000017_temp.jpg,group77000/77000_not/77000017.txt,open_circuit;mouse_bite;spur;pin_hole
test,group12100_12100025,group12100,group12100/12100/12100025_test.jpg,group12100/12100/12100025_temp.jpg,group12100/12100_not/12100025.txt,open_circuit;mouse_bite;spurious_copper;pin_hole
test,group20085_20085141,group20085,group20085/20085/20085141_test.jpg,group20085/20085/20085141_temp.jpg,group20085/20085_not/20085141.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
test,group13000_13000136,group13000,group13000/13000/13000136_test.jpg,group13000/13000/13000136_temp.jpg,group13000/13000_not/13000136.txt,open_circuit;mouse_bite;spurious_copper
test,group44000_44000042,group44000,group44000/44000/44000042_test.jpg,group44000/44000/44000042_temp.jpg,group44000/44000_not/44000042.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group20085_20085050,group20085,group20085/20085/20085050_test.jpg,group20085/20085/20085050_temp.jpg,group20085/20085_not/20085050.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group44000_44000041,group44000,group44000/44000/44000041_test.jpg,group44000/44000/44000041_temp.jpg,group44000/44000_not/44000041.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group13000_13000042,group13000,group13000/13000/13000042_test.jpg,group13000/13000/13000042_temp.jpg,group13000/13000_not/13000042.txt,short_circuit;mouse_bite;spurious_copper;pin_hole
test,group44000_44000039,group44000,group44000/44000/44000039_test.jpg,group44000/44000/44000039_temp.jpg,group44000/44000_not/44000039.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group20085_20085012,group20085,group20085/20085/20085012_test.jpg,group20085/20085/20085012_temp.jpg,group20085/20085_not/20085012.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group00041_00041078,group00041,group00041/00041/00041078_test.jpg,group00041/00041/00041078_temp.jpg,group00041/00041_not/00041078.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
test,group50600_50600054,group50600,group50600/50600/50600054_test.jpg,group50600/50600/50600054_temp.jpg,group50600/50600_not/50600054.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group20085_20085123,group20085,group20085/20085/20085123_test.jpg,group20085/20085/20085123_temp.jpg,group20085/20085_not/20085123.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
test,group20085_20085024,group20085,group20085/20085/20085024_test.jpg,group20085/20085/20085024_temp.jpg,group20085/20085_not/20085024.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
test,group92000_92000072,group92000,group92000/92000/92000072_test.jpg,group92000/92000/92000072_temp.jpg,group92000/92000_not/92000072.txt,open_circuit;mouse_bite;spurious_copper;pin_hole
test,group12300_12300074,group12300,group12300/12300/12300074_test.jpg,group12300/12300/12300074_temp.jpg,group12300/12300_not/12300074.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
test,group92000_92000054,group92000,group92000/92000/92000054_test.jpg,group92000/92000/92000054_temp.jpg,group92000/92000_not/92000054.txt,short_circuit;mouse_bite;spur;pin_hole
test,group12300_12300117,group12300,group12300/12300/12300117_test.jpg,group12300/12300/12300117_temp.jpg,group12300/12300_not/12300117.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group20085_20085268,group20085,group20085/20085/20085268_test.jpg,group20085/20085/20085268_temp.jpg,group20085/20085_not/20085268.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
test,group12000_12000001,group12000,group12000/12000/12000001_test.jpg,group12000/12000/12000001_temp.jpg,group12000/12000_not/12000001.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group13000_13000029,group13000,group13000/13000/13000029_test.jpg,group13000/13000/13000029_temp.jpg,group13000/13000_not/13000029.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group12100_12100187,group12100,group12100/12100/12100187_test.jpg,group12100/12100/12100187_temp.jpg,group12100/12100_not/12100187.txt,open_circuit;short_circuit;spurious_copper;pin_hole
test,group12100_12100152,group12100,group12100/12100/12100152_test.jpg,group12100/12100/12100152_temp.jpg,group12100/12100_not/12100152.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
test,group77000_77000024,group77000,group77000/77000/77000024_test.jpg,group77000/77000/77000024_temp.jpg,group77000/77000_not/77000024.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group77000_77000035,group77000,group77000/77000/77000035_test.jpg,group77000/77000/77000035_temp.jpg,group77000/77000_not/77000035.txt,open_circuit;mouse_bite;pin_hole
test,group20085_20085037,group20085,group20085/20085/20085037_test.jpg,group20085/20085/20085037_temp.jpg,group20085/20085_not/20085037.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
test,group13000_13000152,group13000,group13000/13000/13000152_test.jpg,group13000/13000/13000152_temp.jpg,group13000/13000_not/13000152.txt,mouse_bite;spur;spurious_copper;pin_hole
test,group20085_20085185,group20085,group20085/20085/20085185_test.jpg,group20085/20085/20085185_temp.jpg,group20085/20085_not/20085185.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group12100_12100125,group12100,group12100/12100/12100125_test.jpg,group12100/12100/12100125_temp.jpg,group12100/12100_not/12100125.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
test,group90100_90100016,group90100,group90100/90100/90100016_test.jpg,group90100/90100/90100016_temp.jpg,group90100/90100_not/90100016.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group90100_90100025,group90100,group90100/90100/90100025_test.jpg,group90100/90100/90100025_temp.jpg,group90100/90100_not/90100025.txt,open_circuit;mouse_bite;spurious_copper;pin_hole
test,group12100_12100032,group12100,group12100/12100/12100032_test.jpg,group12100/12100/12100032_temp.jpg,group12100/12100_not/12100032.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group00041_00041090,group00041,group00041/00041/00041090_test.jpg,group00041/00041/00041090_temp.jpg,group00041/00041_not/00041090.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group92000_92000077,group92000,group92000/92000/92000077_test.jpg,group92000/92000/92000077_temp.jpg,group92000/92000_not/92000077.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group44000_44000026,group44000,group44000/44000/44000026_test.jpg,group44000/44000/44000026_temp.jpg,group44000/44000_not/44000026.txt,open_circuit;short_circuit;mouse_bite;spurious_copper;pin_hole
test,group20085_20085007,group20085,group20085/20085/20085007_test.jpg,group20085/20085/20085007_temp.jpg,group20085/20085_not/20085007.txt,mouse_bite;spur;spurious_copper;pin_hole
test,group13000_13000078,group13000,group13000/13000/13000078_test.jpg,group13000/13000/13000078_temp.jpg,group13000/13000_not/13000078.txt,mouse_bite;spur;spurious_copper;pin_hole
test,group92000_92000081,group92000,group92000/92000/92000081_test.jpg,group92000/92000/92000081_temp.jpg,group92000/92000_not/92000081.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group12100_12100040,group12100,group12100/12100/12100040_test.jpg,group12100/12100/12100040_temp.jpg,group12100/12100_not/12100040.txt,open_circuit;short_circuit;spurious_copper;pin_hole
test,group50600_50600015,group50600,group50600/50600/50600015_test.jpg,group50600/50600/50600015_temp.jpg,group50600/50600_not/50600015.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group13000_13000140,group13000,group13000/13000/13000140_test.jpg,group13000/13000/13000140_temp.jpg,group13000/13000_not/13000140.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group90100_90100044,group90100,group90100/90100/90100044_test.jpg,group90100/90100/90100044_temp.jpg,group90100/90100_not/90100044.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
test,group13000_13000021,group13000,group13000/13000/13000021_test.jpg,group13000/13000/13000021_temp.jpg,group13000/13000_not/13000021.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
test,group12100_12100036,group12100,group12100/12100/12100036_test.jpg,group12100/12100/12100036_temp.jpg,group12100/12100_not/12100036.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
test,group12300_12300146,group12300,group12300/12300/12300146_test.jpg,group12300/12300/12300146_temp.jpg,group12300/12300_not/12300146.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
test,group00041_00041204,group00041,group00041/00041/00041204_test.jpg,group00041/00041/00041204_temp.jpg,group00041/00041_not/00041204.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group50600_50600033,group50600,group50600/50600/50600033_test.jpg,group50600/50600/50600033_temp.jpg,group50600/50600_not/50600033.txt,open_circuit;short_circuit;mouse_bite;pin_hole
test,group00041_00041148,group00041,group00041/00041/00041148_test.jpg,group00041/00041/00041148_temp.jpg,group00041/00041_not/00041148.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group13000_13000135,group13000,group13000/13000/13000135_test.jpg,group13000/13000/13000135_temp.jpg,group13000/13000_not/13000135.txt,open_circuit;mouse_bite;spurious_copper;pin_hole
test,group13000_13000009,group13000,group13000/13000/13000009_test.jpg,group13000/13000/13000009_temp.jpg,group13000/13000_not/13000009.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group13000_13000168,group13000,group13000/13000/13000168_test.jpg,group13000/13000/13000168_temp.jpg,group13000/13000_not/13000168.txt,mouse_bite;spur;pin_hole
test,group50600_50600037,group50600,group50600/50600/50600037_test.jpg,group50600/50600/50600037_temp.jpg,group50600/50600_not/50600037.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group13000_13000025,group13000,group13000/13000/13000025_test.jpg,group13000/13000/13000025_temp.jpg,group13000/13000_not/13000025.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group20085_20085131,group20085,group20085/20085/20085131_test.jpg,group20085/20085/20085131_temp.jpg,group20085/20085_not/20085131.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper
test,group00041_00041140,group00041,group00041/00041/00041140_test.jpg,group00041/00041/00041140_temp.jpg,group00041/00041_not/00041140.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group44000_44000031,group44000,group44000/44000/44000031_test.jpg,group44000/44000/44000031_temp.jpg,group44000/44000_not/44000031.txt,open_circuit;short_circuit;mouse_bite;spur;pin_hole
test,group44000_44000080,group44000,group44000/44000/44000080_test.jpg,group44000/44000/44000080_temp.jpg,group44000/44000_not/44000080.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group00041_00041102,group00041,group00041/00041/00041102_test.jpg,group00041/00041/00041102_temp.jpg,group00041/00041_not/00041102.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group77000_77000049,group77000,group77000/77000/77000049_test.jpg,group77000/77000/77000049_temp.jpg,group77000/77000_not/77000049.txt,open_circuit;spurious_copper;pin_hole
test,group00041_00041119,group00041,group00041/00041/00041119_test.jpg,group00041/00041/00041119_temp.jpg,group00041/00041_not/00041119.txt,open_circuit;short_circuit;mouse_bite;spur
test,group13000_13000128,group13000,group13000/13000/13000128_test.jpg,group13000/13000/13000128_temp.jpg,group13000/13000_not/13000128.txt,short_circuit;mouse_bite;spur;spurious_copper
test,group12100_12100137,group12100,group12100/12100/12100137_test.jpg,group12100/12100/12100137_temp.jpg,group12100/12100_not/12100137.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group92000_92000034,group92000,group92000/92000/92000034_test.jpg,group92000/92000/92000034_temp.jpg,group92000/92000_not/92000034.txt,open_circuit;spur;spurious_copper;pin_hole
test,group13000_13000064,group13000,group13000/13000/13000064_test.jpg,group13000/13000/13000064_temp.jpg,group13000/13000_not/13000064.txt,open_circuit;short_circuit;mouse_bite;spur;spurious_copper;pin_hole
test,group20085_20085081,group20085,group20085/20085/20085081_test.jpg,group20085/20085/20085081_temp.jpg,group20085/20085_not/20085081.txt,open_circuit;short_circuit;spur;spurious_copper;pin_hole
test,group92000_92000017,group92000,group92000/92000/92000017_test.jpg,group92000/92000/92000017_temp.jpg,group92000/92000_not/92000017.txt,open_circuit;mouse_bite;spur;spurious_copper;pin_hole
